TICKER,date,PRC,VOL,RET,vwretd,ewretd
LRCX,20161130,106.02,446620.0,0.094569,0.040546,0.050511
LRCX,20161230,105.73,405836.0,0.001509,0.018768,0.015881
LRCX,20170131,114.86,395895.0,0.086352,0.022177,0.025942
LRCX,20170228,118.54,336703.0,0.032039,0.032632,0.017117
LRCX,20170331,128.36,339406.0,0.086637,0.002095,0.00641
LRCX,20170428,144.85001,365016.0,0.128467,0.009628,0.003691
LRCX,20170531,155.17,439394.0,0.071246,0.009303,-0.011327
LRCX,20170630,141.42999,622922.0,-0.085648,0.009551,0.022945
LRCX,20170731,159.46001,480259.0,0.127484,0.020309,0.009089
LRCX,20170831,165.98,519814.0,0.040888,0.001575,-0.00874
LRCX,20170929,185.03999,404878.0,0.117544,0.023777,0.046863
LRCX,20171031,208.57001,491237.0,0.127162,0.019277,0.002217
LRCX,20171130,192.33,501909.0,-0.077864,0.027252,0.020848
LRCX,20171229,184.07001,615120.0,-0.040347,0.012153,0.014234
LRCX,20180131,191.52,772582.0,0.040474,0.050627,0.02944
LRCX,20180228,191.86,754097.0,0.001775,-0.039511,-0.04004
LRCX,20180329,203.16,840996.0,0.061503,-0.018454,0.001183
LRCX,20180430,185.06,818344.0,-0.089092,0.00471,0.008205
LRCX,20180531,198.17999,571506.0,0.070896,0.026175,0.034612
LRCX,20180629,172.85001,866598.0,-0.122263,0.005363,0.002819
LRCX,20180731,190.64,579642.0,0.102922,0.031603,0.0068
LRCX,20180831,173.09,572664.0,-0.092058,0.030204,0.019158
LRCX,20180928,151.7,562745.0,-0.117222,0.000432,-0.010314
LRCX,20181031,141.73,829753.0,-0.065722,-0.074076,-0.082433
LRCX,20181130,156.96001,579293.0,0.107458,0.018489,0.000576
LRCX,20181231,136.17,576956.0,-0.125446,-0.089889,-0.09931
LRCX,20190131,169.58,726172.0,0.245355,0.088295,0.120268
LRCX,20190228,176.09,394754.0,0.038389,0.032724,0.038566
LRCX,20190329,179.00999,483984.0,0.022829,0.012964,-0.003896
LRCX,20190430,207.42999,406582.0,0.158762,0.037889,0.020323
LRCX,20190531,174.61,418725.0,-0.158222,-0.061679,-0.064571
LRCX,20190628,187.84,383120.0,0.082069,0.067279,0.049002
LRCX,20190731,208.61,381667.0,0.110573,0.011854,-0.005245
LRCX,20190830,210.50999,369244.0,0.009108,-0.020339,-0.040001
LRCX,20190930,231.11,371874.0,0.103321,0.016033,0.017681
LRCX,20191031,271.04001,407740.0,0.172775,0.019256,0.006291
LRCX,20191129,266.82999,280834.0,-0.015533,0.034997,0.026601
LRCX,20191231,292.39999,286679.0,0.100139,0.028491,0.044379
LRCX,20200131,298.20999,354157.0,0.019870,-0.001728,-0.013334
LRCX,20200228,293.42999,393535.0,-0.016029,-0.077918,-0.069814
LRCX,20200331,240.0,628464.0,-0.178169,-0.141733,-0.207501
LRCX,20200430,255.28,469929.0,0.063667,0.129677,0.153872
LRCX,20200529,273.67001,501394.0,0.072039,0.053739,0.06407
LRCX,20200630,323.45999,446512.0,0.186136,0.025299,0.057391
LRCX,20200731,377.16,355698.0,0.166017,0.055529,0.040736
LRCX,20200831,336.34,306140.0,-0.108230,0.068443,0.038884
LRCX,20200930,331.75,442394.0,-0.009782,-0.035057,-0.027356
LRCX,20201030,342.07999,313406.0,0.031138,-0.020178,0.000584
LRCX,20201130,452.66,262423.0,0.323258,0.123707,0.174412
LRCX,20201231,472.26999,297766.0,0.046194,0.045048,0.072853
MCO,20100129,27.59,569105.0,0.029478,-0.037186,-0.011388
MCO,20100226,26.62,558002.0,-0.031352,0.034754,0.033603
MCO,20100331,29.75,468632.0,0.117581,0.063688,0.069289
MCO,20100430,24.72,997033.0,-0.169076,0.020039,0.057843
MCO,20100528,20.5,1249121.0,-0.166464,-0.079267,-0.076929
MCO,20100630,19.92,1005798.0,-0.028293,-0.050802,-0.056799
MCO,20100730,23.55,507091.0,0.182229,0.070384,0.05994
MCO,20100831,21.14,405611.0,-0.097877,-0.042887,-0.047566
MCO,20100930,24.98,555489.0,0.181646,0.091669,0.096418
MCO,20101029,27.06,598348.0,0.083267,0.038606,0.040681
MCO,20101130,26.83,454786.0,-0.004619,0.005121,0.010736
MCO,20101231,26.54,593239.0,-0.010809,0.067213,0.068851
MCO,20110131,29.37,558105.0,0.106631,0.01919,0.014412
MCO,20110228,31.9,375476.0,0.090058,0.038168,0.037036
MCO,20110331,33.91,528114.0,0.063009,0.003343,0.008605
MCO,20110429,39.14,447707.0,0.154232,0.028602,0.019203
MCO,20110531,39.91,480777.0,0.023250,-0.014958,-0.018549
MCO,20110630,38.35,772470.0,-0.039088,-0.018453,-0.024106
MCO,20110729,35.61,593201.0,-0.071447,-0.02255,-0.021813
MCO,20110831,30.83,1039806.0,-0.130300,-0.057597,-0.075715
MCO,20110930,30.45,724542.0,-0.012326,-0.08503,-0.10092
MCO,20111031,35.49,583857.0,0.165517,0.114215,0.107697
MCO,20111130,34.71,515513.0,-0.018033,-0.006273,-0.020645
MCO,20111230,33.68,416176.0,-0.029674,0.003671,-0.003561
MCO,20120131,37.23,345974.0,0.105404,0.05414,0.085342
MCO,20120229,38.61,316939.0,0.041365,0.041253,0.036494
MCO,20120330,42.1,307794.0,0.090391,0.024039,0.017608
MCO,20120430,40.95,336631.0,-0.027316,-0.00684,-0.009106
MCO,20120531,36.59,406879.0,-0.102564,-0.065641,-0.068418
MCO,20120629,36.55,315099.0,-0.001093,0.038181,0.034188
MCO,20120731,40.53,355403.0,0.108892,0.010306,-0.003281
MCO,20120831,39.6,299092.0,-0.018998,0.026337,0.02482
MCO,20120928,44.17,432664.0,0.115404,0.026532,0.034925
MCO,20121031,48.16,335033.0,0.090333,-0.014064,-0.013477
MCO,20121130,48.58,375597.0,0.012043,0.006219,0.00279
MCO,20121231,50.32,327530.0,0.035817,0.01258,0.021872
MCO,20130131,54.82,421768.0,0.089428,0.054189,0.063509
MCO,20130228,48.06,1167524.0,-0.119664,0.008284,0.003491
MCO,20130328,53.32,304080.0,0.109446,0.03532,0.031419
MCO,20130430,60.85,337009.0,0.141223,0.014942,0.002477
MCO,20130531,66.44,393164.0,0.095152,0.019155,0.023985
MCO,20130628,60.93,310015.0,-0.082932,-0.015071,-0.013012
MCO,20130731,67.77,320710.0,0.112260,0.05269,0.054898
MCO,20130830,63.56,247735.0,-0.058433,-0.025761,-0.017278
MCO,20130930,70.33,205982.0,0.106514,0.037514,0.051828
MCO,20131031,70.66,230626.0,0.004692,0.039908,0.025762
MCO,20131129,74.63,151439.0,0.059723,0.024973,0.023398
MCO,20131231,78.47,162605.0,0.051454,0.02616,0.025242
MCO,20140131,74.58,180615.0,-0.049573,-0.030047,-0.001282
MCO,20140228,79.0,244733.0,0.063020,0.046225,0.044257
MCO,20140331,79.32,243330.0,0.004051,0.004544,0.001028
MCO,20140430,78.5,248378.0,-0.010338,0.001569,-0.022319
MCO,20140530,85.54,264058.0,0.093248,0.02026,0.006647
MCO,20140630,87.66,138790.0,0.024784,0.027991,0.039501
MCO,20140731,87.0,162545.0,-0.007529,-0.020568,-0.035236
MCO,20140829,93.57,167901.0,0.078736,0.040226,0.033707
MCO,20140930,94.5,182112.0,0.009939,-0.025208,-0.044988
MCO,20141031,99.23,290951.0,0.050053,0.021172,0.014177
MCO,20141128,101.01,199373.0,0.020760,0.021114,-0.002458
MCO,20141231,95.81,264519.0,-0.051480,-0.003661,-0.000181
MCO,20150130,91.33,220103.0,-0.046759,-0.027207,-0.019077
MCO,20150227,96.94,258773.0,0.065148,0.055999,0.054161
MCO,20150331,103.8,262384.0,0.070765,-0.01041,-0.00511
MCO,20150430,107.52,143825.0,0.035838,0.008776,0.015129
MCO,20150529,108.1,195259.0,0.008557,0.010269,0.003983
MCO,20150630,107.96,205876.0,-0.001295,-0.019272,-0.01348
MCO,20150731,110.43,170968.0,0.022879,0.012063,-0.027158
MCO,20150831,102.31,181574.0,-0.070452,-0.059979,-0.047287
MCO,20150930,98.2,209210.0,-0.040172,-0.033831,-0.049928
MCO,20151030,96.16,207233.0,-0.020774,0.07404,0.05288
MCO,20151130,103.12,312154.0,0.075915,0.002426,0.00734
MCO,20151231,100.34,250276.0,-0.026959,-0.022288,-0.035903
MCO,20160129,89.14,379123.0,-0.111620,-0.05718,-0.074949
MCO,20160229,88.8,313432.0,0.000337,0.000604,0.005587
MCO,20160331,96.56,312229.0,0.087387,0.070581,0.07819
MCO,20160429,95.72,241135.0,-0.008699,0.011737,0.039878
MCO,20160531,98.64,214888.0,0.034371,0.014269,-0.000625
MCO,20160630,93.71,305292.0,-0.049980,0.002926,0.005826
MCO,20160729,106.01,196891.0,0.131256,0.038846,0.049896
MCO,20160831,108.69,153253.0,0.028771,0.0028,0.013063
MCO,20160930,108.28,198186.0,-0.003772,0.00302,0.015381
MCO,20161031,100.52,225697.0,-0.071666,-0.021586,-0.039942
MCO,20161130,100.5,206488.0,0.003482,0.040546,0.050511
MCO,20161230,94.27,203561.0,-0.061990,0.018768,0.015881
MCO,20170131,103.67,243112.0,0.099714,0.022177,0.025942
MCO,20170228,111.37,223390.0,0.077940,0.032632,0.017117
MCO,20170331,112.04,201364.0,0.006016,0.002095,0.00641
MCO,20170428,118.32,143067.0,0.056051,0.009628,0.003691
MCO,20170531,118.45,176258.0,0.004310,0.009303,-0.011327
MCO,20170630,121.68,156725.0,0.027269,0.009551,0.022945
MCO,20170731,131.63,168354.0,0.081772,0.020309,0.009089
MCO,20170831,134.03,195458.0,0.021120,0.001575,-0.00874
MCO,20170929,139.21001,127193.0,0.038648,0.023777,0.046863
MCO,20171031,142.41,150049.0,0.022987,0.019277,0.002217
MCO,20171130,151.82001,157870.0,0.068745,0.027252,0.020848
MCO,20171229,147.61,136936.0,-0.027730,0.012153,0.014234
MCO,20180131,161.78999,146161.0,0.096064,0.050627,0.02944
MCO,20180228,166.88,200222.0,0.034180,-0.039511,-0.04004
MCO,20180329,161.3,155468.0,-0.033437,-0.018454,0.001183
MCO,20180430,162.2,159800.0,0.005580,0.00471,0.008205
MCO,20180531,170.57001,158509.0,0.054316,0.026175,0.034612
MCO,20180629,170.56,141064.0,-0.000059,0.005363,0.002819
MCO,20180731,171.12,178408.0,0.003283,0.031603,0.0068
MCO,20180831,178.02,162265.0,0.042894,0.030204,0.019158
MCO,20180928,167.2,155042.0,-0.060780,0.000432,-0.010314
MCO,20181031,145.48,322525.0,-0.129904,-0.074076,-0.082433
MCO,20181130,159.07001,273968.0,0.096439,0.018489,0.000576
MCO,20181231,140.03999,246341.0,-0.119633,-0.089889,-0.09931
MCO,20190131,158.50999,210439.0,0.131891,0.088295,0.120268
MCO,20190228,173.12,180865.0,0.095325,0.032724,0.038566
MCO,20190329,181.09,204367.0,0.046037,0.012964,-0.003896
MCO,20190430,196.62,177099.0,0.085758,0.037889,0.020323
MCO,20190531,182.88,200608.0,-0.067338,-0.061679,-0.064571
MCO,20190628,195.31,212168.0,0.067968,0.067279,0.049002
MCO,20190731,214.34,139896.0,0.097435,0.011854,-0.005245
MCO,20190830,215.58,156381.0,0.008118,-0.020339,-0.040001
MCO,20190930,204.83,193008.0,-0.049865,0.016033,0.017681
MCO,20191031,220.69,166754.0,0.077430,0.019256,0.006291
MCO,20191129,226.67,125322.0,0.029362,0.034997,0.026601
MCO,20191231,237.41,137907.0,0.047382,0.028491,0.044379
MCO,20200131,256.79001,147805.0,0.081631,-0.001728,-0.013334
MCO,20200228,240.03,188949.0,-0.063087,-0.077918,-0.069814
MCO,20200331,211.5,420742.0,-0.118860,-0.141733,-0.207501
MCO,20200430,243.89999,236372.0,0.153191,0.129677,0.153872
MCO,20200529,267.41,193527.0,0.098688,0.053739,0.06407
MCO,20200630,274.73001,170319.0,0.027374,0.025299,0.057391
MCO,20200731,281.29999,134523.0,0.023914,0.055529,0.040736
MCO,20200831,294.64001,125480.0,0.049414,0.068443,0.038884
MCO,20200930,289.85001,130297.0,-0.016257,-0.035057,-0.027356
MCO,20201030,262.89999,137005.0,-0.092979,-0.020178,0.000584
MCO,20201130,282.34,161822.0,0.076075,0.123707,0.174412
MCO,20201231,290.23999,166408.0,0.027980,0.045048,0.072853
HUM,20100129,48.62,756253.0,0.107769,-0.037186,-0.011388
HUM,20100226,47.33,544794.0,-0.026532,0.034754,0.033603
HUM,20100331,46.77,465250.0,-0.011832,0.063688,0.069289
HUM,20100430,45.72,643174.0,-0.022450,0.020039,0.057843
HUM,20100528,46.05,472286.0,0.007218,-0.079267,-0.076929
HUM,20100630,45.67,410070.0,-0.008252,-0.050802,-0.056799
HUM,20100730,47.02,341852.0,0.029560,0.070384,0.05994
HUM,20100831,47.79,370871.0,0.016376,-0.042887,-0.047566
HUM,20100930,50.24,393703.0,0.051266,0.091669,0.096418
HUM,20101029,58.29,427729.0,0.160231,0.038606,0.040681
HUM,20101130,56.04,453263.0,-0.038600,0.005121,0.010736
HUM,20101231,54.74,268208.0,-0.023198,0.067213,0.068851
HUM,20110131,57.97,335247.0,0.059006,0.01919,0.014412
HUM,20110228,65.01,448029.0,0.121442,0.038168,0.037036
HUM,20110331,69.94,357396.0,0.075834,0.003343,0.008605
HUM,20110429,76.12,317472.0,0.088361,0.028602,0.019203
HUM,20110531,80.53,352728.0,0.057935,-0.014958,-0.018549
HUM,20110630,80.54,291855.0,0.003229,-0.018453,-0.024106
HUM,20110729,74.58,318864.0,-0.074000,-0.02255,-0.021813
HUM,20110831,77.64,668700.0,0.041030,-0.057597,-0.075715
HUM,20110930,72.73,364313.0,-0.060021,-0.08503,-0.10092
HUM,20111031,84.89,451038.0,0.167194,0.114215,0.107697
HUM,20111130,88.68,322266.0,0.044646,-0.006273,-0.020645
HUM,20111230,87.61,251926.0,-0.009247,0.003671,-0.003561
HUM,20120131,89.02,364220.0,0.016094,0.05414,0.085342
HUM,20120229,87.1,485328.0,-0.021568,0.041253,0.036494
HUM,20120330,92.48,332133.0,0.064638,0.024039,0.017608
HUM,20120430,80.68,326342.0,-0.127595,-0.00684,-0.009106
HUM,20120531,76.39,421409.0,-0.053173,-0.065641,-0.068418
HUM,20120629,77.44,377813.0,0.017149,0.038181,0.034188
HUM,20120731,61.6,495878.0,-0.204545,0.010306,-0.003281
HUM,20120831,70.08,599083.0,0.137662,0.026337,0.02482
HUM,20120928,70.15,279171.0,0.004709,0.026532,0.034925
HUM,20121031,74.27,325049.0,0.058731,-0.014064,-0.013477
HUM,20121130,65.41,593827.0,-0.119294,0.006219,0.00279
HUM,20121231,68.63,290074.0,0.053203,0.01258,0.021872
HUM,20130131,74.36,378991.0,0.083491,0.054189,0.063509
HUM,20130228,68.26,644999.0,-0.082033,0.008284,0.003491
HUM,20130328,69.11,478663.0,0.016261,0.03532,0.031419
HUM,20130430,74.11,658174.0,0.072348,0.014942,0.002477
HUM,20130531,80.78,434892.0,0.090001,0.019155,0.023985
HUM,20130628,84.38,242218.0,0.047908,-0.015071,-0.013012
HUM,20130731,91.26,248919.0,0.081536,0.05269,0.054898
HUM,20130830,92.08,208269.0,0.008985,-0.025761,-0.017278
HUM,20130930,93.33,222711.0,0.016507,0.037514,0.051828
HUM,20131031,92.15,273521.0,-0.012643,0.039908,0.025762
HUM,20131129,103.99,276615.0,0.128486,0.024973,0.023398
HUM,20131231,103.22,210304.0,-0.004808,0.02616,0.025242
HUM,20140131,97.3,365301.0,-0.057353,-0.030047,-0.001282
HUM,20140228,112.46,466683.0,0.155807,0.046225,0.044257
HUM,20140331,112.72,301840.0,0.004713,0.004544,0.001028
HUM,20140430,109.75,321509.0,-0.026348,0.001569,-0.022319
HUM,20140530,124.46,311392.0,0.134032,0.02026,0.006647
HUM,20140630,127.72,186339.0,0.028443,0.027991,0.039501
HUM,20140731,117.65,266309.0,-0.078844,-0.020568,-0.035236
HUM,20140829,128.74001,208088.0,0.094263,0.040226,0.033707
HUM,20140930,130.28999,237569.0,0.014215,-0.025208,-0.044988
HUM,20141031,138.85001,256478.0,0.065700,0.021172,0.014177
HUM,20141128,137.97,281326.0,-0.006338,0.021114,-0.002458
HUM,20141231,143.63,248329.0,0.043053,-0.003661,-0.000181
HUM,20150130,146.44,214361.0,0.019564,-0.027207,-0.019077
HUM,20150227,164.38,228777.0,0.122508,0.055999,0.054161
HUM,20150331,178.02,340224.0,0.084682,-0.01041,-0.00511
HUM,20150430,165.60001,244095.0,-0.069767,0.008776,0.015129
HUM,20150529,214.64999,341896.0,0.296196,0.010269,0.003983
HUM,20150630,191.28,849516.0,-0.107524,-0.019272,-0.01348
HUM,20150731,182.09,570973.0,-0.048045,0.012063,-0.027158
HUM,20150831,182.78999,219769.0,0.003844,-0.059979,-0.047287
HUM,20150930,179.0,183628.0,-0.019148,-0.033831,-0.049928
HUM,20151030,178.63,287109.0,-0.002067,0.07404,0.05288
HUM,20151130,168.66,197943.0,-0.055814,0.002426,0.00734
HUM,20151231,178.50999,182493.0,0.060121,-0.022288,-0.035903
HUM,20160129,162.78999,224338.0,-0.088062,-0.05718,-0.074949
HUM,20160229,176.97,216696.0,0.087106,0.000604,0.005587
HUM,20160331,182.95,156406.0,0.035430,0.070581,0.07819
HUM,20160429,177.07001,195038.0,-0.032140,0.011737,0.039878
HUM,20160531,172.50999,223543.0,-0.025753,0.014269,-0.000625
HUM,20160630,179.88,303609.0,0.044403,0.002926,0.005826
HUM,20160729,172.55,735491.0,-0.040749,0.038846,0.049896
HUM,20160831,178.71001,210281.0,0.035700,0.0028,0.013063
HUM,20160930,176.89,147503.0,-0.010184,0.00302,0.015381
HUM,20161031,171.53,254315.0,-0.028662,-0.021586,-0.039942
HUM,20161130,212.64,364053.0,0.239667,0.040546,0.050511
HUM,20161230,204.03,302508.0,-0.040491,0.018768,0.015881
HUM,20170131,198.5,406386.0,-0.025682,0.022177,0.025942
HUM,20170228,211.25,313843.0,0.064232,0.032632,0.017117
HUM,20170331,206.14,335708.0,-0.022296,0.002095,0.00641
HUM,20170428,221.98,236317.0,0.076841,0.009628,0.003691
HUM,20170531,232.25999,353303.0,0.046310,0.009303,-0.011327
HUM,20170630,240.62,345308.0,0.037716,0.009551,0.022945
HUM,20170731,231.2,212152.0,-0.039149,0.020309,0.009089
HUM,20170831,257.62,255931.0,0.114273,0.001575,-0.00874
HUM,20170929,243.63,221474.0,-0.052752,0.023777,0.046863
HUM,20171031,255.35001,220516.0,0.048106,0.019277,0.002217
HUM,20171130,260.85999,290926.0,0.021578,0.027252,0.020848
HUM,20171229,248.07001,238650.0,-0.047497,0.012153,0.014234
HUM,20180131,281.82999,250533.0,0.136091,0.050627,0.02944
HUM,20180228,271.82001,208333.0,-0.035518,-0.039511,-0.04004
HUM,20180329,268.82999,215055.0,-0.009161,-0.018454,0.001183
HUM,20180430,294.17999,169527.0,0.094298,0.00471,0.008205
HUM,20180531,290.98001,161147.0,-0.010878,0.026175,0.034612
HUM,20180629,297.63,115448.0,0.024572,0.005363,0.002819
HUM,20180731,314.17999,122128.0,0.055606,0.031603,0.0068
HUM,20180831,333.26001,101394.0,0.060730,0.030204,0.019158
HUM,20180928,338.51999,95774.0,0.017284,0.000432,-0.010314
HUM,20181031,320.41,127163.0,-0.053498,-0.074076,-0.082433
HUM,20181130,329.47,220487.0,0.028276,0.018489,0.000576
HUM,20181231,286.48001,246368.0,-0.128965,-0.089889,-0.09931
HUM,20190131,308.98999,220296.0,0.078574,0.088295,0.120268
HUM,20190228,285.04001,216227.0,-0.077511,0.032724,0.038566
HUM,20190329,266.0,247130.0,-0.064868,0.012964,-0.003896
HUM,20190430,255.41,376770.0,-0.039812,0.037889,0.020323
HUM,20190531,244.86,354979.0,-0.041306,-0.061679,-0.064571
HUM,20190628,265.29999,273829.0,0.085722,0.067279,0.049002
HUM,20190731,296.75,239059.0,0.118545,0.011854,-0.005245
HUM,20190830,283.20999,228960.0,-0.045628,-0.020339,-0.040001
HUM,20190930,255.67,205605.0,-0.095300,0.016033,0.017681
HUM,20191031,294.20001,216422.0,0.150702,0.019256,0.006291
HUM,20191129,341.23001,217763.0,0.159857,0.034997,0.026601
HUM,20191231,366.51999,175026.0,0.075726,0.028491,0.044379
HUM,20200131,336.23999,225156.0,-0.082615,-0.001728,-0.013334
HUM,20200228,319.67999,218800.0,-0.049251,-0.077918,-0.069814
HUM,20200331,314.01999,536593.0,-0.015750,-0.141733,-0.207501
HUM,20200430,381.82001,290554.0,0.215910,0.129677,0.153872
HUM,20200529,410.64999,174710.0,0.075507,0.053739,0.06407
HUM,20200630,387.75,204995.0,-0.054243,0.025299,0.057391
HUM,20200731,392.45001,146320.0,0.012121,0.055529,0.040736
HUM,20200831,415.17001,124460.0,0.057893,0.068443,0.038884
HUM,20200930,413.89001,150145.0,-0.001578,-0.035057,-0.027356
HUM,20201030,399.28,121910.0,-0.035299,-0.020178,0.000584
HUM,20201130,400.51999,186981.0,0.003106,0.123707,0.174412
HUM,20201231,410.26999,182648.0,0.025904,0.045048,0.072853
UNP,20100129,60.5,800759.0,-0.053208,-0.037186,-0.011388
UNP,20100226,67.37,730708.0,0.118017,0.034754,0.033603
UNP,20100331,73.3,887588.0,0.088021,0.063688,0.069289
UNP,20100430,75.66,814692.0,0.032196,0.020039,0.057843
UNP,20100528,71.43,924410.0,-0.051546,-0.079267,-0.076929
UNP,20100630,69.51,969508.0,-0.026879,-0.050802,-0.056799
UNP,20100730,74.67,950380.0,0.074234,0.070384,0.05994
UNP,20100831,72.94,630104.0,-0.018749,-0.042887,-0.047566
UNP,20100930,81.8,598790.0,0.121470,0.091669,0.096418
UNP,20101029,87.68,648816.0,0.071883,0.038606,0.040681
UNP,20101130,90.11,624116.0,0.032048,0.005121,0.010736
UNP,20101231,92.66,502906.0,0.028299,0.067213,0.068851
UNP,20110131,94.63,732545.0,0.021260,0.01919,0.014412
UNP,20110228,95.41,476827.0,0.012258,0.038168,0.037036
UNP,20110331,98.33,649761.0,0.030605,0.003343,0.008605
UNP,20110429,103.47,593236.0,0.052273,0.028602,0.019203
UNP,20110531,104.97,586852.0,0.019088,-0.014958,-0.018549
UNP,20110630,104.4,573243.0,-0.005430,-0.018453,-0.024106
UNP,20110729,102.48,588319.0,-0.018391,-0.02255,-0.021813
UNP,20110831,92.17,1011543.0,-0.095970,-0.057597,-0.075715
UNP,20110930,81.67,738357.0,-0.113920,-0.08503,-0.10092
UNP,20111031,99.57,755423.0,0.219175,0.114215,0.107697
UNP,20111130,103.41,537984.0,0.044592,-0.006273,-0.020645
UNP,20111230,105.94,550692.0,0.024466,0.003671,-0.003561
UNP,20120131,114.31,592480.0,0.079007,0.05414,0.085342
UNP,20120229,110.25,596223.0,-0.030269,0.041253,0.036494
UNP,20120330,107.48,673009.0,-0.025125,0.024039,0.017608
UNP,20120430,112.44,654862.0,0.046148,-0.00684,-0.009106
UNP,20120531,111.4,571191.0,-0.003913,-0.065641,-0.068418
UNP,20120629,119.31,575153.0,0.071005,0.038181,0.034188
UNP,20120731,122.61,529344.0,0.027659,0.010306,-0.003281
UNP,20120831,121.44,356017.0,-0.004649,0.026337,0.02482
UNP,20120928,118.7,418517.0,-0.022563,0.026532,0.034925
UNP,20121031,123.03,393699.0,0.036479,-0.014064,-0.013477
UNP,20121130,122.78,366042.0,0.003576,0.006219,0.00279
UNP,20121231,125.72,321729.0,0.023945,0.01258,0.021872
UNP,20130131,131.46001,412840.0,0.045657,0.054189,0.063509
UNP,20130228,137.11,400331.0,0.048228,0.008284,0.003491
UNP,20130328,142.41,351921.0,0.038655,0.03532,0.031419
UNP,20130430,147.96001,442402.0,0.038972,0.014942,0.002477
UNP,20130531,154.62,352018.0,0.049676,0.019155,0.023985
UNP,20130628,154.28,363420.0,-0.002199,-0.015071,-0.013012
UNP,20130731,158.59,333798.0,0.027936,0.05269,0.054898
UNP,20130830,153.53999,305280.0,-0.026862,-0.025761,-0.017278
UNP,20130930,155.34,330437.0,0.011723,0.037514,0.051828
UNP,20131031,151.39999,640341.0,-0.025364,0.039908,0.025762
UNP,20131129,162.03999,399439.0,0.075495,0.024973,0.023398
UNP,20131231,168.0,345094.0,0.036781,0.02616,0.025242
UNP,20140131,174.24001,490228.0,0.037143,-0.030047,-0.001282
UNP,20140228,180.38,397562.0,0.040461,0.046225,0.044257
UNP,20140331,187.66,415743.0,0.040359,0.004544,0.001028
UNP,20140430,190.42999,434302.0,0.014761,0.001569,-0.022319
UNP,20140530,199.27,365412.0,0.046421,0.02026,0.006647
UNP,20140630,99.75,576208.0,0.005721,0.027991,0.039501
UNP,20140731,98.31,641661.0,-0.014436,-0.020568,-0.035236
UNP,20140829,105.27,588738.0,0.075882,0.040226,0.033707
UNP,20140930,108.42,590952.0,0.029923,-0.025208,-0.044988
UNP,20141031,116.45,1164866.0,0.074064,0.021172,0.014177
UNP,20141128,116.77,665242.0,0.007042,0.021114,-0.002458
UNP,20141231,119.13,915131.0,0.020211,-0.003661,-0.000181
UNP,20150130,117.21,967121.0,-0.016117,-0.027207,-0.019077
UNP,20150227,120.26,622368.0,0.030714,0.055999,0.054161
UNP,20150331,108.31,1012746.0,-0.099368,-0.01041,-0.00511
UNP,20150430,106.23,1247346.0,-0.019204,0.008776,0.015129
UNP,20150529,100.91,1150834.0,-0.044903,0.010269,0.003983
UNP,20150630,95.37,1210863.0,-0.054900,-0.019272,-0.01348
UNP,20150731,97.59,1192902.0,0.023278,0.012063,-0.027158
UNP,20150831,85.74,1240374.0,-0.115791,-0.059979,-0.047287
UNP,20150930,88.41,1135467.0,0.031141,-0.033831,-0.049928
UNP,20151030,89.35,1127165.0,0.010632,0.07404,0.05288
UNP,20151130,83.95,1043724.0,-0.054281,0.002426,0.00734
UNP,20151231,78.2,1466065.0,-0.068493,-0.022288,-0.035903
UNP,20160129,72.0,1627711.0,-0.079284,-0.05718,-0.074949
UNP,20160229,78.86,1212506.0,0.102917,0.000604,0.005587
UNP,20160331,79.55,1113873.0,0.008750,0.070581,0.07819
UNP,20160429,87.23,1062068.0,0.096543,0.011737,0.039878
UNP,20160531,84.19,868469.0,-0.028545,0.014269,-0.000625
UNP,20160630,87.25,1054895.0,0.036346,0.002926,0.005826
UNP,20160729,93.05,841222.0,0.066476,0.038846,0.049896
UNP,20160831,95.53,672916.0,0.032563,0.0028,0.013063
UNP,20160930,97.53,664076.0,0.020936,0.00302,0.015381
UNP,20161031,88.18,977450.0,-0.095868,-0.021586,-0.039942
UNP,20161130,101.33,967506.0,0.155988,0.040546,0.050511
UNP,20161230,103.68,723577.0,0.023192,0.018768,0.015881
UNP,20170131,106.58,870494.0,0.027971,0.022177,0.025942
UNP,20170228,107.94,693566.0,0.018437,0.032632,0.017117
UNP,20170331,105.92,862115.0,-0.018714,0.002095,0.00641
UNP,20170428,111.96,648379.0,0.057024,0.009628,0.003691
UNP,20170531,110.3,741489.0,-0.009423,0.009303,-0.011327
UNP,20170630,108.91,803055.0,-0.012602,0.009551,0.022945
UNP,20170731,102.96,718627.0,-0.054632,0.020309,0.009089
UNP,20170831,105.3,733986.0,0.028603,0.001575,-0.00874
UNP,20170929,115.97,667404.0,0.101330,0.023777,0.046863
UNP,20171031,115.79,792040.0,-0.001552,0.019277,0.002217
UNP,20171130,126.5,654662.0,0.098238,0.027252,0.020848
UNP,20171229,134.10001,991063.0,0.060079,0.012153,0.014234
UNP,20180131,133.5,1152844.0,-0.004474,0.050627,0.02944
UNP,20180228,130.25,1129011.0,-0.018876,-0.039511,-0.04004
UNP,20180329,134.42999,948808.0,0.032092,-0.018454,0.001183
UNP,20180430,133.63,901484.0,-0.005951,0.00471,0.008205
UNP,20180531,142.75999,708769.0,0.073786,0.026175,0.034612
UNP,20180629,141.67999,818988.0,-0.007565,0.005363,0.002819
UNP,20180731,149.89,845546.0,0.057948,0.031603,0.0068
UNP,20180831,150.62,650913.0,0.010207,0.030204,0.019158
