datadate,fyearq,fqtr,tic,conm,rating,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20160630,2016,2,UAA,UNDER ARMOUR INC,,3426.924,1771.348,121.216,121.216,437.293,177,35.716,650.99,1655.576,6.344,0,0,1771.348,,435.069,254.306,-0.08,A,16730.0047,2300
20160930,2016,3,UAA,UNDER ARMOUR INC,,3685.337,1923.154,179.954,179.954,438.152,277,37.645,645.151,1762.183,128.224,0,0,1923.154,,498.014,321.666,0.22,A,15887.4977,2300
20161231,2016,4,UAA,UNDER ARMOUR INC,,3644.331,2030.9,250.47,250.47,438.439,27,39.388,627.901,1613.431,103.231,0,0,2030.9,0.82,427.304,386.746,0.45,A,11882.3778,2300
20170331,2017,1,UAA,UNDER ARMOUR INC,,3577.16,2020.033,172.128,172.128,440.266,77,41.013,633.367,1557.127,-2.272,0,0,2020.033,,500.4,91.79,-0.01,A,8381.161,2300
20170630,2017,2,UAA,UNDER ARMOUR INC,,3894.244,2023.771,165.685,165.685,440.923,177,42.354,640.312,1870.473,-12.309,0,0,2023.771,,502.88,167.273,-0.03,A,9240.0301,2300
20170930,2017,3,UAA,UNDER ARMOUR INC,,4130.365,2100.696,258.002,258.002,441.63,297,45.121,607.964,2029.669,54.241,0,0,2100.696,,501.548,225.924,0.09,A,6953.8679,2300
20171231,2017,4,UAA,UNDER ARMOUR INC,,4006.367,2018.642,312.483,312.483,442.083,152,45.259,602.669,1987.725,-87.92,0,0,2018.642,0.332,594.694,281.339,-0.11,A,6132.4214,2300
20180331,2018,1,UAA,UNDER ARMOUR INC,,4264.319,2017.732,290.185,283.644,444.041,162,46.098,611.132,2246.587,-30.244,0,0,2017.732,,514.634,55.93,-0.07,A,6812.2604,2300
20180630,2018,2,UAA,UNDER ARMOUR INC,,4241.152,1923.912,204.32,196.879,444.883,27,45.173,597.04,2317.24,-95.544,0,0,1923.912,,552.619,95.607,-0.28,A,9686.835,2300
20180930,2018,3,UAA,UNDER ARMOUR INC,,4227.169,2005.921,176.54,168.682,448.324,100,43.758,595,2221.248,75.268,0,0,2005.921,,527.64,121.439,-0.11,A,9115.2124,2300
20181231,2018,4,UAA,UNDER ARMOUR INC,,4245.022,2016.871,566.06,557.403,448.582,25,46.739,588.287,2228.151,4.218,0,0,2016.871,1.429,587.446,170.385,-0.1,A,7586.8109,2300
20190331,2019,1,UAA,UNDER ARMOUR INC,,4436.072,2049.807,298.156,288.726,450.919,107.25,46.464,588.844,2386.265,22.477,0,0,2049.807,,509.528,35.911,0.05,A,9013.7576,2300
20190630,2019,2,UAA,UNDER ARMOUR INC,,4679.908,2048.274,465.946,455.726,451.247,116.219,47.257,588.289,2631.634,-17.349,0,0,2048.274,,565.803,77.046,0.01,A,10718.8545,2300
20190930,2019,3,UAA,UNDER ARMOUR INC,,4633.765,2153.666,427.605,416.603,451.532,119.446,46.722,579.609,2480.099,102.315,0,0,2153.666,,550.978,105.767,0.24,A,8589.2735,2300
20191231,2019,4,UAA,UNDER ARMOUR INC,,4843.531,2150.087,796.008,788.072,451.767,125.9,45.982,586.523,2693.444,-15.304,0,0,2150.087,1.374,607.454,145.802,0.2,A,9203.9194,2300
20200331,2020,1,UAA,UNDER ARMOUR INC,,4837.575,1550.18,968.168,959.318,454.051,729.758,48.565,526.162,3287.395,-589.681,0,0,1550.18,,552.601,31.498,-1.3,A,3915.9872,2300
20200630,2020,2,UAA,UNDER ARMOUR INC,,5003.341,1423.414,1088.104,1079.409,454.264,398.408,38.354,525.616,3579.927,-182.895,0,0,1423.414,,484.206,50.862,-1.7,A,4216.3137,2300
20200930,2020,3,UAA,UNDER ARMOUR INC,,4863.551,1470.346,874.535,865.609,454.669,156.885,37.25,530.905,3393.205,38.946,0,0,1470.346,,554.949,71.639,-1.62,A,4783.8907,2300
20201231,2020,4,UAA,UNDER ARMOUR INC,,5030.628,1675.993,1528.515,1517.361,455.007,162.561,40.815,515.509,3354.635,184.453,0,0,1675.993,2.739,588.178,92.291,-1.21,A,7281.2978,2300
20210331,2021,1,UAA,UNDER ARMOUR INC,,4914.296,1770.199,1359.68,1348.737,457.007,160.918,35.512,510.518,3144.097,77.752,0,0,1770.199,,516.138,8.465,0.17,A,9261.7156,2300
20210630,2021,2,UAA,UNDER ARMOUR INC,,4871.509,1846.71,1361.88,1349.793,468.219,145.014,35.147,511.651,3024.799,59.207,0,0,1846.71,,545.603,28.133,0.3,A,9270.3603,2300
20210930,2021,3,UAA,UNDER ARMOUR INC,,4822.301,1977.749,1266.402,1253.706,476.087,142.566,37.188,509.64,2844.552,113.444,0,0,1977.749,,599.984,57.66,0.54,A,8934.4769,2300
20100131,2009,4,LDOS,LEIDOS HOLDINGS INC,,5295,2291,890,861,388,3,25,1540,3004,123,0,0,2291,0,171,58,1.26,A,7112.04,7373
20100430,2010,1,LDOS,LEIDOS HOLDINGS INC,,5190,2208,568,568,380,3,24,1687,2982,125,0,0,2208,0,116,25,0.32,A,6615.8,7373
20100731,2010,2,LDOS,LEIDOS HOLDINGS INC,,5174,2280,604,604,372,3,27,1678,2894,188,0,0,2280,0,123,35,0.73,A,6186.36,7373
20101031,2010,3,LDOS,LEIDOS HOLDINGS INC,,5538,2485,644,644,372,3,29,1904,3053,172,0,0,2485,0,124,53,1.14,A,5780.88,7373
20110131,2010,4,LDOS,LEIDOS HOLDINGS INC,,6223,2491,1405,1367,362,3,30,1889,3732,131,0,0,2491,0,132,74,1.48,A,5998.34,7373
20110430,2011,1,LDOS,LEIDOS HOLDINGS INC,,6183,2395,1282,1282,353,3,28,1859,3788,131,0,0,2395,0,101,9,0.36,A,6142.2,7373
20110731,2011,2,LDOS,LEIDOS HOLDINGS INC,,6113,2423,1336,1336,342,553,27,1870,3690,175,0,0,2423,0,106,30,0.68,A,5482.26,7373
20111031,2011,3,LDOS,LEIDOS HOLDINGS INC,,6463,2326,1463,1463,341,553,31,2013,4137,-86,0,0,2326,0,153,48,0.42,A,4238.63,7373
20120131,2011,4,LDOS,LEIDOS HOLDINGS INC,,6667,2181,1635,1592,341,553,28,2002,4486,-161,0,0,2181,0,146,65,-0.04,A,4385.26,7373
20120430,2012,1,LDOS,LEIDOS HOLDINGS INC,,6220,2266,1167,1167,342,553,,1992,3954,117,0,0,2266,0,95,8,0.17,A,4158.72,7373
20120731,2012,2,LDOS,LEIDOS HOLDINGS INC,,5580,2359,756,756,342,3,,1982,3221,108,0,0,2359,0,118,33,0.34,A,3956.94,7373
20121031,2012,3,LDOS,LEIDOS HOLDINGS INC,,5866,2455,531,531,342,2,,2409,3411,111,0,0,2455,0,131,43,0.53,A,3758.58,7373
20130131,2012,4,LDOS,LEIDOS HOLDINGS INC,,5875,2618,787,736,342,2,,2385,3257,185,0,0,2618,25,127,48,0.96,A,4138.2,7373
20130430,2013,1,LDOS,LEIDOS HOLDINGS INC,,5790,2304,563,563,342,1,26,2368,3486,81,0,0,2304,,129,19,0.11,A,5109.48,7373
20130731,2013,2,LDOS,LEIDOS HOLDINGS INC,,5511,2345,462,462,343,3,25,2323,3166,42,0,0,2345,,135,32,0.13,A,5244.47,7373
20131031,2013,3,LDOS,LEIDOS HOLDINGS INC,,4635,1883,814,814,86,151,13,1804,2752,-3,0,0,1883,,175,31,0.4,A,4049.74,7373
20140131,2013,4,LDOS,LEIDOS HOLDINGS INC,,4162,1595,448,430,80,2,16,1798,2567,44,0,0,1595,66,96,53,0.98,A,3627.2,7373
20140430,2014,1,LDOS,LEIDOS HOLDINGS INC,,3969,1405,183,183,75,3,19,1792,2564,37,0,0,1405,,83,10,0.58,A,2793,7373
20140731,2014,2,LDOS,LEIDOS HOLDINGS INC,,3481,957,358,358,74,3,15,1266,2524,-438,0,0,957,,111,22,-5.25,A,2733.56,7373
20141031,2014,3,LDOS,LEIDOS HOLDINGS INC,,3398,976,418,418,74,2,16,1246,2422,34,0,0,976,,89,26,-4.75,A,2706.18,7373
20150131,2014,4,LDOS,LEIDOS HOLDINGS INC,,3281,998,473,443,74,2,12,1244,2283,44,0,0,998,21,73,29,-4.46,A,3063.6,7373
20150331,2015,1,LDOS,LEIDOS HOLDINGS INC,,3309,1000,377,377,74,2,12,1242,2309,41,0,0,1000,,73,3,0.32,A,3105.04,7373
20150630,2015,2,LDOS,LEIDOS HOLDINGS INC,,3211,919,365,365,72,2,12,1239,2292,37,0,0,919,,51,8,0.82,A,2906.64,7373
20150930,2015,3,LDOS,LEIDOS HOLDINGS INC,,3302,954,635,635,72,3,11,1233,2348,49,0,0,954,,70,15,1.49,A,2974.32,7373
20151231,2015,4,LDOS,LEIDOS HOLDINGS INC,,3377,1068,673,656,72,2,9,1232,2309,127,0,0,1068,34,51,27,3.23,A,4050.72,7373
20160331,2016,1,LDOS,LEIDOS HOLDINGS INC,,3391,1102,609,609,72,2,8,1231,2289,53,0,0,1102,,60,4,0.75,A,3623.04,7373
20160630,2016,2,LDOS,LEIDOS HOLDINGS INC,,3401,1124,670,670,73,1,9,1228,2277,41,0,0,1124,,56,7,1.31,A,3494.51,7373
20160930,2016,3,LDOS,LEIDOS HOLDINGS INC,,9579,3116,449,449,150,42,37,6517,6449,91,0,0,3116,867,88,20,2.18,A,6492,7373
20161231,2016,4,LDOS,LEIDOS HOLDINGS INC,,9132,3135,396,376,150,62,68,6211,5985,59,0,0,3135,540,137,29,2.39,A,7671,7373
20170331,2017,1,LDOS,LEIDOS HOLDINGS INC,,9140,3177,206,206,151,84,82,6139,5952,72,0,0,3177,564,181,7,0.48,A,7722.14,7373
20170630,2017,2,LDOS,LEIDOS HOLDINGS INC,,8882,3224,262,262,151,84,80,5928,5641,98,0,0,3224,362,186,23,1.13,A,7805.19,7373
20170930,2017,3,LDOS,LEIDOS HOLDINGS INC,,8923,3294,361,287,151,64,92,5901,5616,82,0,0,3294,337,194,42,1.67,A,8942.22,7373
20171231,2017,4,LDOS,LEIDOS HOLDINGS INC,,8990,3370,422,390,151,55,82,5830,5607,114,0,0,3370,220,186,81,2.41,A,9750.07,7373
20180331,2018,1,LDOS,LEIDOS HOLDINGS INC,,8913,3431,257,215,152,81,63,5782,5479,102,0,0,3431,221,185,15,0.67,A,9940.8,7373
20180630,2018,2,LDOS,LEIDOS HOLDINGS INC,,8770,3416,323,303,150,71,66,5636,5352,144,0,0,3416,211,174,28,1.62,A,8850,7373
20180930,2018,3,LDOS,LEIDOS HOLDINGS INC,,8908,3454,575,515,150,56,64,5583,5451,147,0,0,3454,232,195,53,2.59,A,10374,7373
20181231,2018,4,LDOS,LEIDOS HOLDINGS INC,,8770,3308,369,327,146,72,64,5512,5459,188,0,0,3308,170,182,73,3.85,A,7697.12,7373
20190331,2019,1,LDOS,LEIDOS HOLDINGS INC,,9360,3294,597,536,144,217,58,5484,6063,189,0,0,3294,194,166,30,1.3,A,9228.96,7373
20190630,2019,2,LDOS,LEIDOS HOLDINGS INC,,9327,3359,703,660,144,203,57,5432,5965,136,0,0,3359,185,175,46,2.26,A,11498.4,7373
20190930,2019,3,LDOS,LEIDOS HOLDINGS INC,,9410,3246,746,635,141,218,59,5460,6160,161,0,0,3246,196,142,67,3.38,A,12109.08,7373
20191231,2019,4,LDOS,LEIDOS HOLDINGS INC,,9367,3413,717,668,141,193,60,5442,5950,181,0,0,3413,184,166,121,4.66,A,13802.49,7373
20200331,2020,1,LDOS,LEIDOS HOLDINGS INC,,10988,3355,565,445,142,1793,61,6669,7629,115,0,0,3355,176,197,44,0.81,A,13014.3,7373
20200630,2020,2,LDOS,LEIDOS HOLDINGS INC,,12143,3538,682,588,142,854,71,7526,8596,153,0,0,3538,194,114,90,1.89,A,13301.14,7373
20200930,2020,3,LDOS,LEIDOS HOLDINGS INC,,12285,3706,742,512,142,401,82,7493,8570,163,0,0,3706,216,202,120,3.04,A,12659.3,7373
20201231,2020,4,LDOS,LEIDOS HOLDINGS INC,,12511,3862,687,524,142,227,68,7529,8640,197,0,0,3862,234,190,183,4.42,A,14927.04,7373
20210331,2021,1,LDOS,LEIDOS HOLDINGS INC,,12638,3933,534,377,141,103,77,7690,8658,205,0,0,3933,243,159,26,1.44,A,13575.48,7373
20210630,2021,2,LDOS,LEIDOS HOLDINGS INC,,13035,4099,468,338,142,481,80,8036,8887,169,0,0,4099,255,223,47,2.65,A,14356.2,7373
20210930,2021,3,LDOS,LEIDOS HOLDINGS INC,,13281,4115,771,587,140,484,87,7971,9115,205,0,0,4115,254,235,71,4.11,A,13458.2,7373
20100331,2010,1,LYV,LIVE NATION ENTERTAINMENT,B+,5137.438,1434.142,825.197,825.197,172.848,39.203,61.471,2503.894,3443.841,-122.213,40,40,1474.142,224.797,260.22,13.083,-0.83,A,2506.296,7900
20100630,2010,2,LYV,LIVE NATION ENTERTAINMENT,B+,5509.899,1388.512,999.928,999.928,173.469,46.522,60.725,2513.69,3900.887,-32.787,0,0,1388.512,200.806,269.781,30.082,-0.98,A,1812.7511,7900
20100930,2010,3,LYV,LIVE NATION ENTERTAINMENT,B+,5392.549,1510.149,855.616,855.616,173.57,65.324,51.743,2580.951,3629.552,51.007,0,0,1510.149,227.337,271.854,49.165,-0.62,A,1714.8716,7900
20101231,2010,4,LYV,LIVE NATION ENTERTAINMENT,B+,5195.56,1364.416,900.566,892.758,174.147,54.15,113.534,2598.898,3586.351,-124.397,0,0,1364.416,219.143,303.03,75.578,-1.36,A,1988.7587,7900
20110331,2011,1,LYV,LIVE NATION ENTERTAINMENT,B+,5475.252,1454.772,987.186,987.186,181.859,56.007,69.947,2609.764,3851.953,-48.46,0,0,1454.772,187.193,294.005,18.211,-0.27,A,1818.59,7900
20110630,2011,2,LYV,LIVE NATION ENTERTAINMENT,B+,5652.228,1556.209,1003.96,1003.96,189.153,57.648,70.96,2586.388,3963.116,13.257,0,0,1556.209,187.402,291.385,44.651,-0.2,A,2169.5849,7900
20110930,2011,3,LYV,LIVE NATION ENTERTAINMENT,B+,5168.701,1579.295,782.573,782.573,189.478,56.563,74.009,2522.097,3445.924,51.712,0,0,1579.295,177.419,309.847,69.573,0.09,A,1517.7188,7900
20111231,2011,4,LYV,LIVE NATION ENTERTAINMENT,B+,5087.771,1461.103,854.658,844.253,188.958,52.632,89.461,2508.516,3462.6,-99.525,0,0,1461.103,186.298,328.889,107.5,-0.46,A,1570.241,7900
20120331,2012,1,LYV,LIVE NATION ENTERTAINMENT,B+,5549.739,1424.127,1071.412,1071.412,190.241,51.218,68.869,2501.344,3965.421,-69.15,0,0,1424.127,177.433,291.352,28.017,-0.37,A,1788.2654,7900
20120630,2012,2,LYV,LIVE NATION ENTERTAINMENT,B+,5748.425,1405.873,1005.039,1005.039,190.439,57.703,86.417,2549.429,4151.245,7.692,0,0,1405.873,192.028,308.358,62.785,-0.33,A,1748.23,7900
20120930,2012,3,LYV,LIVE NATION ENTERTAINMENT,B+,5432.248,1501.542,783.671,783.671,190.744,60.07,71.894,2550.575,3720.891,57.948,0,0,1501.542,190.681,314.688,92.372,-0.02,A,1642.3058,7900
20121231,2012,4,LYV,LIVE NATION ENTERTAINMENT,B+,5290.806,1355.418,1012.553,1001.055,190.853,62.05,154.325,2459.753,3740.132,-159.717,0,0,1355.418,199.596,342.598,123.811,-0.87,A,1776.8414,7900
20130331,2013,1,LYV,LIVE NATION ENTERTAINMENT,B+,5688.283,1282.539,1246.415,1246.415,194.749,61.368,68.567,2387.3,4214.204,-63.467,0,0,1282.539,196.845,300.177,25.67,-0.33,A,2409.0451,7900
20130630,2013,2,LYV,LIVE NATION ENTERTAINMENT,B+,6082.811,1392.271,1385.26,1385.26,198.465,61.658,72.387,2413.42,4458.814,58.198,0,0,1392.271,192.821,317.531,76.685,-0.03,A,3076.2075,7900
20130930,2013,3,LYV,LIVE NATION ENTERTAINMENT,B+,5775.56,1489.707,1302.578,1302.578,199.292,263.689,73.94,2418.321,4056.298,43.51,0,0,1489.707,189.496,351.447,103.577,0.2,A,3696.8666,7900
20131231,2013,4,LYV,LIVE NATION ENTERTAINMENT,B+,5683.521,1409.228,1322.512,1299.184,199.566,278.403,80.451,2520.283,4032.674,-82.188,0,0,1409.228,161.637,352.122,134.868,-0.22,A,3943.4242,7900
20140331,2014,1,LYV,LIVE NATION ENTERTAINMENT,B+,6260.175,1394.727,1629.142,1629.142,200.444,284.059,65.187,2533.916,4625.738,-34.492,0,0,1394.727,161.437,323.579,24.523,-0.17,A,4359.657,7900
20140630,2014,2,LYV,LIVE NATION ENTERTAINMENT,B+,6872.12,1461.784,2041.686,2041.686,200.512,269.628,64.618,2526.587,5184.515,22.474,0,0,1461.784,167.179,351.642,66.388,-0.06,A,4950.6413,7900
20140930,2014,3,LYV,LIVE NATION ENTERTAINMENT,B+,6047.731,1504.725,1358.3,1358.3,200.659,47.947,70.903,2473.988,4292.05,103.965,0,0,1504.725,165.224,376.323,98.248,0.46,A,4819.8292,7900
20141231,2014,4,LYV,LIVE NATION ENTERTAINMENT,B+,5988.361,1296.954,1383.898,1382.029,201.194,47.485,81.121,2531.23,4335.659,-188.414,0,0,1296.954,196.759,379.616,139.587,-0.49,A,5253.1753,7900
20150331,2015,1,LYV,LIVE NATION ENTERTAINMENT,B+,6338.401,1195.948,1606.658,1606.658,201.594,64.104,64.734,2455.94,4783.033,-62.168,0,0,1195.948,195.387,338.905,29.365,-0.31,A,5086.2166,7900
20150630,2015,2,LYV,LIVE NATION ENTERTAINMENT,B+,6713.516,1251.396,1525.819,1525.819,202.362,57.289,75.101,2773.731,5023.406,11.952,0,0,1251.396,194.607,353.181,67.344,-0.25,A,5562.9314,7900
20150930,2015,3,LYV,LIVE NATION ENTERTAINMENT,B+,6265.354,1331.438,1061.383,1061.383,202.35,42.131,76.41,2771.404,4470.457,78.931,0,0,1331.438,208.758,391.963,97.506,0.14,A,4864.494,7900
20151231,2015,4,LYV,LIVE NATION ENTERTAINMENT,B+,6156.241,1236.953,1304.861,1303.125,202.483,42.352,91.862,2751.395,4445.607,-94.402,0,0,1236.953,199.472,421.653,142.491,-0.33,A,4975.0073,7900
20160331,2016,1,LYV,LIVE NATION ENTERTAINMENT,B+,6927.174,1184.388,1699.281,1699.281,202.927,43.99,72.806,2774.072,5258.428,-57.854,0,0,1184.388,204.032,361.823,30.681,-0.29,A,4527.3014,7900
20160630,2016,2,LYV,LIVE NATION ENTERTAINMENT,B+,7043.426,1188.507,1512.099,1512.099,203.085,44.918,79.841,2850.095,5335.128,26.449,0,0,1188.507,198.617,404.266,78.88,-0.16,A,4772.4975,7900
20160930,2016,3,LYV,LIVE NATION ENTERTAINMENT,B+,6417.029,1280.758,1039.706,1039.706,203.437,46.693,84.445,2799.745,4589.208,102.503,0,0,1280.758,198.66,446.012,119.74,0.35,A,5590.4488,7900
20161231,2016,4,LYV,LIVE NATION ENTERTAINMENT,B+,6764.266,1126.016,1529.574,1526.591,204.068,53.317,80.326,2927.885,5067.682,-118.108,0,0,1126.016,197.811,461.41,173.827,-0.23,A,5428.2088,7900
20170331,2017,1,LYV,LIVE NATION ENTERTAINMENT,B+,7823.517,1116.743,2227.555,2227.555,205.611,59.943,80.532,2913.638,6144.634,-45.57,0,0,1116.743,203.206,409.111,58.881,-0.22,A,6244.4061,7900
20170630,2017,2,LYV,LIVE NATION ENTERTAINMENT,B+,8251.426,1226.639,2216.812,2216.812,206.137,66.43,81.166,2921.984,6447.372,62.641,0,0,1226.639,205.77,466.401,128.607,0.08,A,7183.8745,7900
20170930,2017,3,LYV,LIVE NATION ENTERTAINMENT,B+,7810.524,1378.974,1801.013,1801.013,206.8,71.674,89.227,2890.424,5825.705,114.996,0,0,1378.974,202.049,515.756,184.499,0.65,A,9006.14,7900
20171231,2017,4,LYV,LIVE NATION ENTERTAINMENT,B+,7504.263,1181.196,1831.95,1825.322,208.076,347.593,101.275,2852.877,5841.392,-229.713,0,0,1181.196,137.635,541.427,238.435,-0.48,A,8857.7953,7900
20180331,2018,1,LYV,LIVE NATION ENTERTAINMENT,B+,9117.548,1137.671,2948.783,2942.407,208.918,119.414,87.871,2901.137,7480.627,-50.291,0,0,1137.671,138.517,468.421,45.125,-0.24,A,8803.8045,7900
20180630,2018,2,LYV,LIVE NATION ENTERTAINMENT,B+,8952.809,1163.049,2300.313,2293.264,209.06,84.946,89.785,2929.796,7254.095,52.187,0,0,1163.049,134.974,508.59,100.641,0.01,A,10154.0442,7900
20180930,2018,3,LYV,LIVE NATION ENTERTAINMENT,B+,8511.699,1317.389,1909.798,1900.305,209.545,81.832,99.606,2873.841,6652.32,151.893,0,0,1317.389,130.911,566.747,163.714,0.74,A,11413.9162,7900
20181231,2018,4,LYV,LIVE NATION ENTERTAINMENT,B+,8496.886,1098.981,2378.203,2371.54,210.127,82.142,98.767,2853.248,6824.788,-171.44,0,0,1098.981,137.067,606.676,239.833,-0.09,A,10348.7548,7900
20190331,2019,1,LYV,LIVE NATION ENTERTAINMENT,B+,10302.533,1043.208,2684.192,2670.538,211.629,193.718,98.912,2864.968,8719.11,-64.756,0,0,1043.208,142.71,501.322,57.136,-0.31,A,13446.9067,7900
20190630,2019,2,LYV,LIVE NATION ENTERTAINMENT,B+,10529.387,1174.143,2284.979,2270.341,213.147,175.474,103.826,3048.061,8736.303,89.84,0,0,1174.143,169.985,554.284,135.94,0.12,A,14120.9888,7900
20190930,2019,3,LYV,LIVE NATION ENTERTAINMENT,B+,9967.133,1287.273,1808.794,1795.166,213.716,186.573,106.934,2962.761,8025.485,155.345,0,0,1287.273,166.305,587.213,225.822,0.86,A,14177.9194,7900
20191231,2019,4,LYV,LIVE NATION ENTERTAINMENT,B+,10975.615,1145.82,2474.242,2470.362,213.71,159.745,107.519,3237.593,9062.163,-185.311,0,0,1145.82,178.173,671.506,323.566,-0.02,A,15273.8537,7900
20200331,2020,1,LYV,LIVE NATION ENTERTAINMENT,B+,11861.444,859.354,3281.711,3269.863,215.26,158.019,112.012,3274.656,10187.006,-199.324,0,0,859.354,178.535,542.333,84.563,-0.94,A,9785.7196,7900
20200630,2020,2,LYV,LIVE NATION ENTERTAINMENT,B+,11622.3,341.925,3300.365,3290.052,217.255,183.358,120.772,3318.24,10604.542,-565.922,0,0,341.925,177.749,344.268,142.509,-3.62,A,9630.9142,7900
20200930,2020,3,LYV,LIVE NATION ENTERTAINMENT,B+,10885.431,-99.43,2633.491,2625.082,217.117,166.525,116.737,3315.873,10351.42,-521.912,0,0,-99.43,177.893,437.564,187.036,-6.08,A,11698.264,7900
20201231,2020,4,LYV,LIVE NATION ENTERTAINMENT,B+,10589.303,-471.772,2546.439,2537.787,218.015,160.562,111.904,3353.861,10450.606,-436.197,0,0,-471.772,170.759,302.277,213.746,-8.12,A,16019.7422,7900
20210331,2021,1,LYV,LIVE NATION ENTERTAINMENT,B+,10919.642,-730.56,3017.457,3009.487,218.683,148.527,108.876,3296.584,11049.372,-308.109,0,0,-730.56,170.622,350.801,23.763,-1.44,A,18511.516,7900
20210630,2021,2,LYV,LIVE NATION ENTERTAINMENT,B+,12245.656,-912.762,4047.637,4042.619,218.99,160.057,103.647,3269.306,12574.492,-194.714,0,0,-912.762,173.971,356.492,58.066,-2.34,A,19181.3341,7900
20210930,2021,3,LYV,LIVE NATION ENTERTAINMENT,B+,13330.744,-404.844,4633.197,4628.88,224.66,157.304,101.235,3211.011,13110.173,42.633,0,0,-404.844,174.083,491.578,103.914,-2.13,A,20473.2658,7900
20100331,2010,1,CMG,CHIPOTLE MEXICAN GRILL INC,,992.772,734.379,298.002,193.002,31.459,0.103,16.734,21.939,258.393,37.847,0,0,734.379,35.984,27.696,19.703,1.2,A,3544.4855,5812
20100630,2010,2,CMG,CHIPOTLE MEXICAN GRILL INC,,1009.122,750.014,307.042,202.042,31.205,0.111,17.053,21.939,259.108,46.461,0,0,750.014,32.121,31.865,41.653,2.68,A,4269.1561,5812
20100930,2010,3,CMG,CHIPOTLE MEXICAN GRILL INC,,1032.371,761.029,300.996,210.996,30.939,0.117,17.319,21.939,271.342,48.228,0,0,761.029,36.448,35.465,71.179,4.24,A,5321.508,5812
20101231,2010,4,CMG,CHIPOTLE MEXICAN GRILL INC,,1121.605,810.873,349.604,224.838,31.074,0.121,17.815,21.939,310.732,46.445,0,0,810.873,50.525,31.331,113.215,5.73,A,6608.1968,5812
20110331,2011,1,CMG,CHIPOTLE MEXICAN GRILL INC,,1158.055,862.746,327.939,282.939,31.117,0.124,18.494,21.939,295.309,46.382,0,0,862.746,53.608,33.512,26.438,1.49,A,8475.3373,5812
20110630,2011,2,CMG,CHIPOTLE MEXICAN GRILL INC,,1263.581,939.062,384.56,349.801,31.295,0.128,18.505,21.939,324.519,50.657,0,0,939.062,60.023,43.574,57.681,3.12,A,9644.8061,5812
20110930,2011,3,CMG,CHIPOTLE MEXICAN GRILL INC,,1343.373,999.441,444.634,409.875,31.312,0.13,18.741,21.939,343.932,60.433,0,0,999.441,63.561,39.702,92.867,5.05,A,9485.9704,5812
20111231,2011,4,CMG,CHIPOTLE MEXICAN GRILL INC,,1425.308,1044.226,456.248,401.243,31.252,0.133,19.198,21.939,381.082,57.473,0,0,1044.226,64.381,41.133,151.147,6.89,A,10555.0505,5812
20120331,2012,1,CMG,CHIPOTLE MEXICAN GRILL INC,,1527.568,1169.795,464.671,370.191,31.682,0.135,20.084,21.939,357.773,62.664,0,0,1169.795,66.606,51.782,41.864,2,A,13243.076,5812
20120630,2012,2,CMG,CHIPOTLE MEXICAN GRILL INC,,1648.409,1261.225,529.533,404.797,31.688,0.138,20.543,21.939,387.184,81.683,0,0,1261.225,63.794,45.601,90.332,4.57,A,12039.8556,5812
20120930,2012,3,CMG,CHIPOTLE MEXICAN GRILL INC,,1706.205,1307.616,573.891,421.149,31.56,0.14,21.362,21.939,398.589,72.3,0,0,1307.616,59.742,51.378,137.505,6.86,A,10021.5624,5812
20121231,2012,4,CMG,CHIPOTLE MEXICAN GRILL INC,,1668.667,1245.926,472.859,322.553,31.093,0.143,22.141,21.939,422.741,61.353,0,0,1245.926,48.947,46.557,197.037,8.82,A,9248.9238,5812
20130331,2013,1,CMG,CHIPOTLE MEXICAN GRILL INC,,1712.67,1288.091,507.503,346.93,30.933,,22.936,21.939,424.579,76.584,0,0,1288.091,47.575,47.097,36.495,2.47,A,10080.1367,5812
20130630,2013,2,CMG,CHIPOTLE MEXICAN GRILL INC,,1808.931,1367.443,483.796,281.632,30.876,,23.597,21.939,441.488,87.853,0,0,1367.443,57.464,54.198,80.13,5.31,A,11249.6706,5812
20130930,2013,3,CMG,CHIPOTLE MEXICAN GRILL INC,,1911.432,1465.742,532.173,308.076,30.935,,24.618,21.939,445.69,83.379,0,0,1465.742,56.522,57.33,136.665,8.01,A,13265.0517,5812
20131231,2013,4,CMG,CHIPOTLE MEXICAN GRILL INC,,2009.28,1538.288,578.174,323.203,31.033,,24.903,21.939,470.992,79.622,0,0,1538.288,55.434,60.619,199.926,10.58,A,16533.7617,5812
20140331,2014,1,CMG,CHIPOTLE MEXICAN GRILL INC,,2155.68,1645.033,706.995,411.592,31.088,,25.754,21.939,510.647,83.069,0,0,1645.033,57.576,71.217,47.23,2.67,A,17659.5384,5812
20140630,2014,2,CMG,CHIPOTLE MEXICAN GRILL INC,,2277.582,1753.034,804.63,470.05,31.019,,27.009,21.939,524.548,110.27,0,0,1753.034,50.838,78.271,102.84,6.23,A,18379.0677,5812
20140930,2014,3,CMG,CHIPOTLE MEXICAN GRILL INC,,2437.053,1893.764,789.609,442.618,31.017,,27.961,21.939,543.289,130.801,0,0,1893.764,38.978,75.001,160.4,10.44,A,20675.622,5812
